sale_id,date,month,quarter,territory,province,city,clinic_id,clinic_name,sales_rep,product_name,product_category,animal_segment,unit_price,quantity,discount_pct,revenue,quota,quota_attainment
S0503,2024-09-04,September,Q3,Ontario East,ON,Kingston,CLN1021,Shaffer Veterinary Clinic,Sarah Mitchell,Zactran 150mg/mL,Antibiotics,Cattle,320.0,6,0.05,1824.0,2446.29,74.6
S0659,2024-09-04,September,Q3,Ontario East,ON,Kingston,CLN1021,Shaffer Veterinary Clinic,Sarah Mitchell,Draxxin 100mg/mL,Antibiotics,Cattle,298.0,37,0.1,9923.4,13204.49,75.2
S0876,2024-09-04,September,Q3,Atlantic Canada,NS,St. John's,CLN1101,Smith Livestock Practice,Connor MacDonald,Metacam Oral 1.5mg,Pain & Inflammation,Companion,54.75,6,0.07,305.5,233.7,130.7
S0044,2024-09-05,September,Q3,Quebec,QC,Montreal,CLN1058,Daniel Livestock Practice,Isabelle Roy,Metacam Oral 1.5mg,Pain & Inflammation,Companion,54.75,41,0.04,2154.96,2621.73,82.2
S0171,2024-09-05,September,Q3,Atlantic Canada,NS,Fredericton,CLN1097,Ferrell Farm Supply & Vet,Connor MacDonald,Bovilis Bovipast RSP,Vaccines,Cattle,175.0,6,0.04,1008.0,1156.34,87.2
S0398,2024-09-05,September,Q3,Atlantic Canada,NS,Moncton,CLN1108,Graham Veterinary Clinic,Fatima Hassan,Draxxin 100mg/mL,Antibiotics,Cattle,298.0,4,0.13,1037.04,1370.04,75.7
S0417,2024-09-05,September,Q3,Atlantic Canada,NS,Halifax,CLN1107,Rodriguez Livestock Practice,Fatima Hassan,Nexgard Spectra L,Parasitology,Companion,44.5,36,0.09,1457.82,1588.56,91.8
S0479,2024-09-05,September,Q3,Ontario West,ON,Kitchener,CLN1032,Blair Farm Supply & Vet,James Okafor,Ingelvac CircoFLEX,Vaccines,Swine,210.0,46,0.05,9177.0,9880.97,92.9
S0529,2024-09-05,September,Q3,Western Canada,AB,Calgary,CLN1078,Ellis Veterinary Clinic,Ryan Nakamura,Metacam Oral 1.5mg,Pain & Inflammation,Companion,54.75,29,0.03,1540.12,1916.5,80.4
S0068,2024-09-06,September,Q3,Western Canada,AB,Edmonton,CLN1073,Walter Livestock Practice,Priya Sharma,Nexgard Spectra L,Parasitology,Companion,44.5,2,0.07,82.77,78.22,105.8
S0070,2024-09-07,September,Q3,Quebec,QC,Montreal,CLN1072,Hahn Mixed Practice,Marc Tremblay,Zactran 150mg/mL,Antibiotics,Cattle,320.0,13,0.01,4118.4,4868.13,84.6
S0563,2024-09-07,September,Q3,Western Canada,AB,Vancouver,CLN1077,Rocha Mixed Practice,Priya Sharma,Ingelvac CircoFLEX,Vaccines,Swine,210.0,44,0.15,7854.0,7505.59,104.6
S0095,2024-09-08,September,Q3,Quebec,QC,Laval,CLN1061,Mayo Mixed Practice,Isabelle Roy,Nexgard Spectra M,Parasitology,Companion,38.9,12,0.15,396.78,401.36,98.9
S0356,2024-09-08,September,Q3,Atlantic Canada,NS,St. John's,CLN1100,Valencia Animal Hospital,Fatima Hassan,Vetmedin 5mg,Cardiology,Companion,89.5,41,0.04,3522.72,4740.0,74.3
S0370,2024-09-08,September,Q3,Ontario West,ON,Burlington,CLN1041,Bush Animal Hospital,James Okafor,Ingelvac CircoFLEX,Vaccines,Swine,210.0,21,0.04,4233.6,4940.5,85.7
S0743,2024-09-08,September,Q3,Atlantic Canada,NS,St. John's,CLN1105,Adams Livestock Practice,Connor MacDonald,Nexgard Spectra L,Parasitology,Companion,44.5,19,0.07,786.31,593.66,132.5
S0830,2024-09-08,September,Q3,Atlantic Canada,NS,Fredericton,CLN1109,Chavez Animal Hospital,Fatima Hassan,Metacam 20mg/mL Inj,Pain & Inflammation,Cattle,134.0,42,0.06,5290.32,6672.56,79.3
S0139,2024-09-09,September,Q3,Ontario West,ON,Windsor,CLN1039,Hensley Mixed Practice,Emily Chen,Vetmedin 10mg,Cardiology,Companion,142.0,9,0.01,1265.22,977.16,129.5
S0485,2024-09-09,September,Q3,Ontario East,ON,Toronto,CLN1004,Walker Mixed Practice,David Park,Draxxin 100mg/mL,Antibiotics,Cattle,298.0,37,0.02,10805.48,14252.66,75.8
S0861,2024-09-11,September,Q3,Ontario West,ON,Kitchener,CLN1046,Hall Livestock Practice,James Okafor,Draxxin 100mg/mL,Antibiotics,Cattle,298.0,37,0.07,10254.18,12176.95,84.2
S0965,2024-09-11,September,Q3,Quebec,QC,Sherbrooke,CLN1059,Martin Mixed Practice,Marc Tremblay,Draxxin 100mg/mL,Antibiotics,Cattle,298.0,5,0.12,1311.2,1067.05,122.9
S0259,2024-09-12,September,Q3,Atlantic Canada,NS,St. John's,CLN1105,Adams Livestock Practice,Fatima Hassan,Draxxin 100mg/mL,Antibiotics,Cattle,298.0,47,0.05,13305.7,16071.59,82.8
S0959,2024-09-12,September,Q3,Ontario West,ON,Kitchener,CLN1031,Roman Farm Supply & Vet,Emily Chen,Ingelvac CircoFLEX,Vaccines,Swine,210.0,5,0.12,924.0,1049.71,88.0
S0176,2024-09-13,September,Q3,Quebec,QC,Montreal,CLN1064,Cohen Farm Supply & Vet,Isabelle Roy,Clomicalm 20mg,Behaviour,Companion,67.0,9,0.06,566.82,664.43,85.3
S0817,2024-09-13,September,Q3,Ontario West,ON,Kitchener,CLN1046,Hall Livestock Practice,Emily Chen,Bovilis Bovipast RSP,Vaccines,Cattle,175.0,20,0.04,3360.0,4492.14,74.8
S0916,2024-09-13,September,Q3,Western Canada,AB,Calgary,CLN1078,Ellis Veterinary Clinic,Ryan Nakamura,Draxxin 100mg/mL,Antibiotics,Cattle,298.0,32,0.13,8296.32,7400.73,112.1
S0004,2024-09-14,September,Q3,Western Canada,AB,Calgary,CLN1095,Brown Farm Supply & Vet,Ryan Nakamura,Metacam 20mg/mL Inj,Pain & Inflammation,Cattle,134.0,21,0.01,2785.86,3065.86,90.9
S0829,2024-09-14,September,Q3,Western Canada,AB,Vancouver,CLN1088,Hicks Animal Hospital,Ryan Nakamura,Nexgard Spectra L,Parasitology,Companion,44.5,6,0.1,240.3,248.94,96.5
S0783,2024-09-15,September,Q3,Quebec,QC,Sherbrooke,CLN1059,Martin Mixed Practice,Isabelle Roy,Vetmedin 10mg,Cardiology,Companion,142.0,11,0.12,1374.56,1484.5,92.6
S0992,2024-09-15,September,Q3,Ontario East,ON,Kingston,CLN1020,Smith Mixed Practice,Sarah Mitchell,Ingelvac CircoFLEX,Vaccines,Swine,210.0,3,0.01,623.7,643.9,96.9
S0063,2024-09-16,September,Q3,Atlantic Canada,NS,Fredericton,CLN1102,Le Veterinary Clinic,Connor MacDonald,Nexgard Spectra L,Parasitology,Companion,44.5,35,0.06,1464.05,1423.56,102.8
S0163,2024-09-16,September,Q3,Atlantic Canada,NS,St. John's,CLN1112,Baker Animal Hospital,Connor MacDonald,Nexgard Spectra M,Parasitology,Companion,38.9,39,0.05,1441.24,1170.52,123.1
S0590,2024-09-16,September,Q3,Atlantic Canada,NS,Fredericton,CLN1097,Ferrell Farm Supply & Vet,Fatima Hassan,Nexgard Spectra L,Parasitology,Companion,44.5,16,0.05,676.4,620.19,109.1
S0976,2024-09-16,September,Q3,Quebec,QC,Quebec City,CLN1068,Johnson Mixed Practice,Marc Tremblay,Draxxin 100mg/mL,Antibiotics,Cattle,298.0,24,0.13,6222.24,8350.68,74.5
S0105,2024-09-17,September,Q3,Ontario West,ON,Kitchener,CLN1032,Blair Farm Supply & Vet,Emily Chen,Zactran 150mg/mL,Antibiotics,Cattle,320.0,10,0.06,3008.0,3919.79,76.7
S0895,2024-09-17,September,Q3,Atlantic Canada,NS,Fredericton,CLN1109,Chavez Animal Hospital,Connor MacDonald,Nexgard Spectra M,Parasitology,Companion,38.9,50,0.05,1847.75,2022.93,91.3
S0402,2024-09-18,September,Q3,Atlantic Canada,NS,St. John's,CLN1100,Valencia Animal Hospital,Fatima Hassan,Draxxin 100mg/mL,Antibiotics,Cattle,298.0,48,0.12,12587.52,13181.5,95.5
S0844,2024-09-18,September,Q3,Western Canada,AB,Vancouver,CLN1082,Baker Farm Supply & Vet,Priya Sharma,Vetmedin 10mg,Cardiology,Companion,142.0,34,0.11,4296.92,5096.68,84.3
S0606,2024-09-19,September,Q3,Atlantic Canada,NS,Moncton,CLN1104,Herrera Livestock Practice,Connor MacDonald,Clomicalm 20mg,Behaviour,Companion,67.0,27,0.09,1646.19,2110.19,78.0
S0664,2024-09-21,September,Q3,Western Canada,AB,Vancouver,CLN1084,Hurst Farm Supply & Vet,Priya Sharma,Nexgard Spectra L,Parasitology,Companion,44.5,38,0.1,1521.9,1904.33,79.9
S0839,2024-09-21,September,Q3,Quebec,QC,Sherbrooke,CLN1060,Gray Mixed Practice,Marc Tremblay,Ingelvac CircoFLEX,Vaccines,Swine,210.0,19,0.09,3630.9,2842.01,127.8
S0878,2024-09-21,September,Q3,Ontario West,ON,London,CLN1040,Ray Farm Supply & Vet,Emily Chen,Clomicalm 20mg,Behaviour,Companion,67.0,50,0.13,2914.5,3623.55,80.4
S0099,2024-09-22,September,Q3,Atlantic Canada,NS,St. John's,CLN1111,Liu Animal Hospital,Connor MacDonald,Bovilis Bovipast RSP,Vaccines,Cattle,175.0,35,0.07,5696.25,4457.44,127.8
S0227,2024-09-22,September,Q3,Atlantic Canada,NS,St. John's,CLN1115,Gaines Mixed Practice,Fatima Hassan,Nexgard Spectra L,Parasitology,Companion,44.5,12,0.07,496.62,520.71,95.4
S0236,2024-09-22,September,Q3,Western Canada,AB,Vancouver,CLN1084,Hurst Farm Supply & Vet,Priya Sharma,Metacam Oral 1.5mg,Pain & Inflammation,Companion,54.75,8,0.0,438.0,377.39,116.1
S0380,2024-09-22,September,Q3,Atlantic Canada,NS,Fredericton,CLN1102,Le Veterinary Clinic,Fatima Hassan,Vetmedin 10mg,Cardiology,Companion,142.0,1,0.01,140.58,124.16,113.2
S0694,2024-09-22,September,Q3,Western Canada,AB,Vancouver,CLN1082,Baker Farm Supply & Vet,Priya Sharma,Ingelvac PRRS MLV,Vaccines,Swine,185.0,1,0.03,179.45,205.31,87.4
S0697,2024-09-22,September,Q3,Ontario West,ON,London,CLN1036,Arnold Mixed Practice,Emily Chen,Nexgard Spectra L,Parasitology,Companion,44.5,43,0.06,1798.69,1981.52,90.8
S0320,2024-09-23,September,Q3,Ontario West,ON,Burlington,CLN1041,Bush Animal Hospital,Emily Chen,Metacam Oral 1.5mg,Pain & Inflammation,Companion,54.75,20,0.13,952.65,1277.9,74.5
S0383,2024-09-23,September,Q3,Ontario East,ON,Kingston,CLN1015,Santos Farm Supply & Vet,Sarah Mitchell,Nexgard Spectra L,Parasitology,Companion,44.5,20,0.05,845.5,1031.99,81.9
S0460,2024-09-23,September,Q3,Western Canada,AB,Vancouver,CLN1092,Burton Veterinary Clinic,Priya Sharma,Vetmedin 10mg,Cardiology,Companion,142.0,3,0.14,366.36,472.01,77.6
S0519,2024-09-23,September,Q3,Ontario East,ON,Belleville,CLN1012,Wagner Mixed Practice,David Park,Zactran 150mg/mL,Antibiotics,Cattle,320.0,26,0.08,7654.4,9674.97,79.1
S0562,2024-09-23,September,Q3,Ontario East,ON,Belleville,CLN1022,Wolfe Mixed Practice,Sarah Mitchell,Vetmedin 5mg,Cardiology,Companion,89.5,20,0.14,1539.4,1575.66,97.7
S0870,2024-09-23,September,Q3,Atlantic Canada,NS,St. John's,CLN1115,Gaines Mixed Practice,Fatima Hassan,Ingelvac PRRS MLV,Vaccines,Swine,185.0,27,0.14,4295.7,3366.17,127.6
S0007,2024-09-24,September,Q3,Western Canada,AB,Vancouver,CLN1077,Rocha Mixed Practice,Ryan Nakamura,Draxxin 100mg/mL,Antibiotics,Cattle,298.0,6,0.06,1680.72,1849.13,90.9
S0597,2024-09-24,September,Q3,Ontario East,ON,Toronto,CLN1001,Fowler Veterinary Clinic,David Park,Nexgard Spectra L,Parasitology,Companion,44.5,41,0.14,1569.07,1451.69,108.1
S0742,2024-09-24,September,Q3,Ontario West,ON,London,CLN1040,Ray Farm Supply & Vet,Emily Chen,Ingelvac CircoFLEX,Vaccines,Swine,210.0,17,0.02,3498.6,2646.11,132.2
S0773,2024-09-24,September,Q3,Western Canada,AB,Saskatoon,CLN1079,Baker Veterinary Clinic,Priya Sharma,Nexgard Spectra L,Parasitology,Companion,44.5,27,0.1,1081.35,882.68,122.5
S0879,2024-09-24,September,Q3,Western Canada,AB,Saskatoon,CLN1087,Bright Veterinary Clinic,Ryan Nakamura,Metacam Oral 1.5mg,Pain & Inflammation,Companion,54.75,47,0.01,2547.52,2503.07,101.8
S0989,2024-09-24,September,Q3,Western Canada,AB,Saskatoon,CLN1079,Baker Veterinary Clinic,Ryan Nakamura,Draxxin 100mg/mL,Antibiotics,Cattle,298.0,36,0.13,9333.36,7484.28,124.7
S0076,2024-09-25,September,Q3,Ontario East,ON,Toronto,CLN1024,Moore Mixed Practice,Sarah Mitchell,Metacam Oral 1.5mg,Pain & Inflammation,Companion,54.75,48,0.07,2444.04,2895.58,84.4
S0585,2024-09-25,September,Q3,Ontario East,ON,Toronto,CLN1009,Henderson Mixed Practice,David Park,Bovilis Bovipast RSP,Vaccines,Cattle,175.0,21,0.0,3675.0,4670.92,78.7
S0877,2024-09-25,September,Q3,Atlantic Canada,NS,Halifax,CLN1116,Harrell Veterinary Clinic,Connor MacDonald,Metacam Oral 1.5mg,Pain & Inflammation,Companion,54.75,22,0.14,1035.87,1232.13,84.1
S0150,2024-09-26,September,Q3,Ontario West,ON,Burlington,CLN1042,Williams Farm Supply & Vet,James Okafor,Clomicalm 20mg,Behaviour,Companion,67.0,17,0.01,1127.61,1347.53,83.7
S0478,2024-09-26,September,Q3,Ontario East,ON,Ottawa,CLN1008,Miller Animal Hospital,Sarah Mitchell,Nexgard Spectra M,Parasitology,Companion,38.9,25,0.02,953.05,828.84,115.0
S0857,2024-09-26,September,Q3,Ontario West,ON,Kitchener,CLN1038,Montgomery Livestock Practice,Emily Chen,Clomicalm 20mg,Behaviour,Companion,67.0,8,0.1,482.4,441.23,109.3
S0214,2024-09-27,September,Q3,Ontario East,ON,Ottawa,CLN1003,Hill Animal Hospital,David Park,Metacam Oral 1.5mg,Pain & Inflammation,Companion,54.75,10,0.08,503.7,597.56,84.3
S0391,2024-09-27,September,Q3,Ontario West,ON,Burlington,CLN1042,Williams Farm Supply & Vet,James Okafor,Ingelvac PRRS MLV,Vaccines,Swine,185.0,8,0.04,1420.8,1800.98,78.9
S0434,2024-09-27,September,Q3,Quebec,QC,Montreal,CLN1064,Cohen Farm Supply & Vet,Isabelle Roy,Vetmedin 10mg,Cardiology,Companion,142.0,16,0.07,2112.96,2337.69,90.4
S0325,2024-09-28,September,Q3,Ontario East,ON,Toronto,CLN1019,Pacheco Farm Supply & Vet,David Park,Vetmedin 5mg,Cardiology,Companion,89.5,36,0.06,3028.68,3028.39,100.0
S0553,2024-09-28,September,Q3,Ontario East,ON,Ottawa,CLN1010,Johnson Mixed Practice,David Park,Metacam Oral 1.5mg,Pain & Inflammation,Companion,54.75,33,0.02,1770.62,2051.12,86.3
S0815,2024-09-28,September,Q3,Ontario West,ON,Windsor,CLN1026,Rogers Mixed Practice,Emily Chen,Zactran 150mg/mL,Antibiotics,Cattle,320.0,46,0.0,14720.0,13224.97,111.3
S0115,2024-09-30,September,Q3,Western Canada,AB,Calgary,CLN1089,Davis Farm Supply & Vet,Priya Sharma,Bovilis Bovipast RSP,Vaccines,Cattle,175.0,6,0.13,913.5,1152.29,79.3
S0631,2024-09-30,September,Q3,Quebec,QC,Sherbrooke,CLN1066,Parsons Veterinary Clinic,Marc Tremblay,Vetmedin 10mg,Cardiology,Companion,142.0,11,0.15,1327.7,1611.82,82.4
S0026,2024-10-01,October,Q4,Atlantic Canada,NS,St. John's,CLN1111,Liu Animal Hospital,Connor MacDonald,Nexgard Spectra M,Parasitology,Companion,38.9,23,0.1,805.23,797.02,101.0
S0216,2024-10-01,October,Q4,Western Canada,AB,Vancouver,CLN1082,Baker Farm Supply & Vet,Priya Sharma,Vetmedin 10mg,Cardiology,Companion,142.0,8,0.13,988.32,1037.63,95.2
S0522,2024-10-01,October,Q4,Atlantic Canada,NS,St. John's,CLN1119,Lynch Livestock Practice,Connor MacDonald,Draxxin 100mg/mL,Antibiotics,Cattle,298.0,50,0.02,14602.0,13458.02,108.5
S0835,2024-10-01,October,Q4,Western Canada,AB,Calgary,CLN1093,Conner Veterinary Clinic,Priya Sharma,Ingelvac CircoFLEX,Vaccines,Swine,210.0,40,0.14,7224.0,7896.99,91.5
S0869,2024-10-01,October,Q4,Western Canada,AB,Saskatoon,CLN1083,Richards Animal Hospital,Ryan Nakamura,Ingelvac PRRS MLV,Vaccines,Swine,185.0,10,0.09,1683.5,2163.69,77.8
S0284,2024-10-02,October,Q4,Ontario West,ON,Windsor,CLN1045,Miller Animal Hospital,Emily Chen,Bovilis Bovipast RSP,Vaccines,Cattle,175.0,17,0.11,2647.75,2325.76,113.8
S0701,2024-10-02,October,Q4,Quebec,QC,Sherbrooke,CLN1065,Cameron Animal Hospital,Isabelle Roy,Nexgard Spectra L,Parasitology,Companion,44.5,8,0.12,313.28,414.79,75.5
S0200,2024-10-03,October,Q4,Ontario East,ON,Toronto,CLN1018,Lawrence Livestock Practice,Sarah Mitchell,Vetmedin 10mg,Cardiology,Companion,142.0,19,0.13,2347.26,1902.89,123.4
S0318,2024-10-03,October,Q4,Western Canada,AB,Vancouver,CLN1091,Rodriguez Mixed Practice,Ryan Nakamura,Metacam Oral 1.5mg,Pain & Inflammation,Companion,54.75,48,0.01,2601.72,2636.52,98.7
S0655,2024-10-03,October,Q4,Quebec,QC,Sherbrooke,CLN1052,Clark Farm Supply & Vet,Marc Tremblay,Vetmedin 5mg,Cardiology,Companion,89.5,36,0.04,3093.12,3978.96,77.7
S0116,2024-10-04,October,Q4,Quebec,QC,Quebec City,CLN1049,Reid Mixed Practice,Isabelle Roy,Bovilis Bovipast RSP,Vaccines,Cattle,175.0,46,0.13,7003.5,7303.03,95.9
S0338,2024-10-04,October,Q4,Ontario East,ON,Belleville,CLN1022,Wolfe Mixed Practice,Sarah Mitchell,Metacam 20mg/mL Inj,Pain & Inflammation,Cattle,134.0,35,0.07,4361.7,5670.82,76.9
S0403,2024-10-04,October,Q4,Ontario East,ON,Kingston,CLN1015,Santos Farm Supply & Vet,Sarah Mitchell,Nexgard Spectra M,Parasitology,Companion,38.9,50,0.08,1789.4,2405.91,74.4
S0613,2024-10-04,October,Q4,Western Canada,AB,Vancouver,CLN1088,Hicks Animal Hospital,Priya Sharma,Clomicalm 20mg,Behaviour,Companion,67.0,4,0.1,241.2,223.61,107.9
S0710,2024-10-04,October,Q4,Ontario East,ON,Ottawa,CLN1016,Gardner Animal Hospital,Sarah Mitchell,Bovilis Bovipast RSP,Vaccines,Cattle,175.0,43,0.07,6998.25,5276.5,132.6
S0822,2024-10-04,October,Q4,Ontario West,ON,Kitchener,CLN1043,Perez Farm Supply & Vet,Emily Chen,Zactran 150mg/mL,Antibiotics,Cattle,320.0,9,0.03,2793.6,2327.48,120.0
S0011,2024-10-05,October,Q4,Atlantic Canada,NS,Moncton,CLN1113,Mason Livestock Practice,Connor MacDonald,Metacam Oral 1.5mg,Pain & Inflammation,Companion,54.75,24,0.04,1261.44,1277.73,98.7
S0278,2024-10-06,October,Q4,Quebec,QC,Quebec City,CLN1068,Johnson Mixed Practice,Isabelle Roy,Nexgard Spectra L,Parasitology,Companion,44.5,12,0.07,496.62,531.32,93.5
S0897,2024-10-07,October,Q4,Quebec,QC,Montreal,CLN1069,Stewart Farm Supply & Vet,Isabelle Roy,Ingelvac CircoFLEX,Vaccines,Swine,210.0,38,0.06,7501.2,8420.28,89.1
S0073,2024-10-08,October,Q4,Ontario West,ON,Windsor,CLN1048,Ramirez Animal Hospital,Emily Chen,Zactran 150mg/mL,Antibiotics,Cattle,320.0,34,0.05,10336.0,13932.71,74.2
S0097,2024-10-08,October,Q4,Ontario West,ON,Kitchener,CLN1043,Perez Farm Supply & Vet,Emily Chen,Metacam 20mg/mL Inj,Pain & Inflammation,Cattle,134.0,32,0.04,4116.48,5421.88,75.9
S0100,2024-10-08,October,Q4,Ontario West,ON,Kitchener,CLN1047,Garcia Animal Hospital,Emily Chen,Bovilis Bovipast RSP,Vaccines,Cattle,175.0,29,0.11,4516.75,3939.22,114.7
S0689,2024-10-08,October,Q4,Ontario East,ON,Kingston,CLN1021,Shaffer Veterinary Clinic,Sarah Mitchell,Metacam Oral 1.5mg,Pain & Inflammation,Companion,54.75,33,0.06,1698.34,1618.62,104.9
S0758,2024-10-08,October,Q4,Ontario West,ON,London,CLN1040,Ray Farm Supply & Vet,Emily Chen,Clomicalm 20mg,Behaviour,Companion,67.0,41,0.11,2444.83,2926.06,83.6
S0108,2024-10-09,October,Q4,Western Canada,AB,Saskatoon,CLN1085,Ross Farm Supply & Vet,Priya Sharma,Clomicalm 20mg,Behaviour,Companion,67.0,29,0.08,1787.56,1710.83,104.5
S0157,2024-10-09,October,Q4,Quebec,QC,Quebec City,CLN1056,Lynch Animal Hospital,Marc Tremblay,Metacam 20mg/mL Inj,Pain & Inflammation,Cattle,134.0,8,0.13,932.64,1063.72,87.7
S0242,2024-10-09,October,Q4,Ontario West,ON,Kitchener,CLN1031,Roman Farm Supply & Vet,Emily Chen,Vetmedin 5mg,Cardiology,Companion,89.5,24,0.08,1976.16,1919.54,102.9
S0245,2024-10-09,October,Q4,Ontario East,ON,Ottawa,CLN1010,Johnson Mixed Practice,David Park,Ingelvac PRRS MLV,Vaccines,Swine,185.0,44,0.08,7488.8,6193.24,120.9
S0012,2024-10-10,October,Q4,Western Canada,AB,Vancouver,CLN1091,Rodriguez Mixed Practice,Priya Sharma,Draxxin 100mg/mL,Antibiotics,Cattle,298.0,42,0.08,11514.72,13250.19,86.9
S0013,2024-10-10,October,Q4,Ontario West,ON,Windsor,CLN1039,Hensley Mixed Practice,James Okafor,Clomicalm 20mg,Behaviour,Companion,67.0,17,0.02,1116.22,908.85,122.8
S0146,2024-10-10,October,Q4,Ontario East,ON,Toronto,CLN1007,Mcclain Veterinary Clinic,David Park,Metacam Oral 1.5mg,Pain & Inflammation,Companion,54.75,9,0.12,433.62,378.6,114.5
S0207,2024-10-10,October,Q4,Atlantic Canada,NS,Halifax,CLN1103,Maldonado Livestock Practice,Connor MacDonald,Nexgard Spectra M,Parasitology,Companion,38.9,4,0.1,140.04,178.48,78.5
S0505,2024-10-10,October,Q4,Ontario East,ON,Toronto,CLN1007,Mcclain Veterinary Clinic,Sarah Mitchell,Nexgard Spectra L,Parasitology,Companion,44.5,14,0.15,529.55,527.2,100.4
S0513,2024-10-10,October,Q4,Ontario East,ON,Belleville,CLN1011,Robinson Animal Hospital,David Park,Zactran 150mg/mL,Antibiotics,Cattle,320.0,27,0.15,7344.0,8106.57,90.6
S0002,2024-10-11,October,Q4,Atlantic Canada,NS,St. John's,CLN1119,Lynch Livestock Practice,Fatima Hassan,Nexgard Spectra M,Parasitology,Companion,38.9,28,0.1,980.28,1164.87,84.2
S0164,2024-10-11,October,Q4,Ontario West,ON,Burlington,CLN1028,Davis Animal Hospital,James Okafor,Bovilis Bovipast RSP,Vaccines,Cattle,175.0,31,0.03,5262.25,4288.37,122.7
S0279,2024-10-12,October,Q4,Ontario West,ON,Kitchener,CLN1046,Hall Livestock Practice,Emily Chen,Draxxin 100mg/mL,Antibiotics,Cattle,298.0,31,0.03,8960.86,8046.06,111.4
S0361,2024-10-12,October,Q4,Atlantic Canada,NS,St. John's,CLN1098,Rice Animal Hospital,Fatima Hassan,Vetmedin 10mg,Cardiology,Companion,142.0,9,0.01,1265.22,1276.09,99.1
S0824,2024-10-12,October,Q4,Quebec,QC,Quebec City,CLN1056,Lynch Animal Hospital,Marc Tremblay,Bovilis Bovipast RSP,Vaccines,Cattle,175.0,37,0.14,5568.5,5237.16,106.3
S0837,2024-10-12,October,Q4,Atlantic Canada,NS,Moncton,CLN1113,Mason Livestock Practice,Connor MacDonald,Zactran 150mg/mL,Antibiotics,Cattle,320.0,35,0.06,10528.0,12539.92,84.0
S0020,2024-10-13,October,Q4,Atlantic Canada,NS,Halifax,CLN1116,Harrell Veterinary Clinic,Fatima Hassan,Metacam Oral 1.5mg,Pain & Inflammation,Companion,54.75,44,0.04,2312.64,1877.11,123.2
S0196,2024-10-13,October,Q4,Ontario West,ON,London,CLN1040,Ray Farm Supply & Vet,Emily Chen,Clomicalm 20mg,Behaviour,Companion,67.0,39,0.11,2325.57,1862.39,124.9
S0549,2024-10-13,October,Q4,Atlantic Canada,NS,Moncton,CLN1113,Mason Livestock Practice,Connor MacDonald,Nexgard Spectra M,Parasitology,Companion,38.9,7,0.07,253.24,302.51,83.7
S0725,2024-10-13,October,Q4,Atlantic Canada,NS,Moncton,CLN1108,Graham Veterinary Clinic,Connor MacDonald,Ingelvac PRRS MLV,Vaccines,Swine,185.0,48,0.05,8436.0,8154.05,103.5
S0137,2024-10-14,October,Q4,Quebec,QC,Quebec City,CLN1049,Reid Mixed Practice,Isabelle Roy,Vetmedin 10mg,Cardiology,Companion,142.0,44,0.04,5998.08,4588.62,130.7
S0165,2024-10-14,October,Q4,Ontario West,ON,Windsor,CLN1048,Ramirez Animal Hospital,James Okafor,Nexgard Spectra M,Parasitology,Companion,38.9,37,0.03,1396.12,1406.55,99.3
S0614,2024-10-14,October,Q4,Ontario East,ON,Toronto,CLN1005,Doyle Mixed Practice,David Park,Ingelvac PRRS MLV,Vaccines,Swine,185.0,7,0.09,1178.45,1361.48,86.6
S0854,2024-10-14,October,Q4,Ontario East,ON,Kingston,CLN1021,Shaffer Veterinary Clinic,David Park,Draxxin 100mg/mL,Antibiotics,Cattle,298.0,43,0.1,11532.6,12766.37,90.3
S0184,2024-10-15,October,Q4,Ontario East,ON,Kingston,CLN1020,Smith Mixed Practice,Sarah Mitchell,Clomicalm 20mg,Behaviour,Companion,67.0,50,0.09,3048.5,3134.99,97.2
S0304,2024-10-15,October,Q4,Atlantic Canada,NS,Fredericton,CLN1097,Ferrell Farm Supply & Vet,Connor MacDonald,Zactran 150mg/mL,Antibiotics,Cattle,320.0,29,0.08,8537.6,8256.46,103.4
S0307,2024-10-15,October,Q4,Atlantic Canada,NS,Halifax,CLN1116,Harrell Veterinary Clinic,Fatima Hassan,Vetmedin 5mg,Cardiology,Companion,89.5,30,0.02,2631.3,2629.34,100.1
S0333,2024-10-15,October,Q4,Ontario East,ON,Kingston,CLN1013,Johnson Veterinary Clinic,David Park,Nexgard Spectra L,Parasitology,Companion,44.5,14,0.06,585.62,584.66,100.2
S0740,2024-10-15,October,Q4,Western Canada,AB,Calgary,CLN1090,Williams Mixed Practice,Ryan Nakamura,Draxxin 100mg/mL,Antibiotics,Cattle,298.0,39,0.07,10808.46,12963.09,83.4
S0120,2024-10-16,October,Q4,Ontario West,ON,Kitchener,CLN1038,Montgomery Livestock Practice,Emily Chen,Nexgard Spectra L,Parasitology,Companion,44.5,28,0.02,1221.08,1304.97,93.6
S0167,2024-10-16,October,Q4,Ontario West,ON,Windsor,CLN1035,Gray Veterinary Clinic,Emily Chen,Nexgard Spectra L,Parasitology,Companion,44.5,23,0.0,1023.5,1301.81,78.6
S0796,2024-10-16,October,Q4,Western Canada,AB,Vancouver,CLN1082,Baker Farm Supply & Vet,Priya Sharma,Vetmedin 5mg,Cardiology,Companion,89.5,20,0.08,1646.8,1550.61,106.2
S0447,2024-10-17,October,Q4,Western Canada,AB,Calgary,CLN1074,Edwards Veterinary Clinic,Ryan Nakamura,Ingelvac PRRS MLV,Vaccines,Swine,185.0,30,0.08,5106.0,3999.34,127.7
